id,name
F0HKG05X1D:FO,元大得利貨幣市場基金
F0HKG05X37:FO,元大萬泰貨幣市場基金
F0HKG05WWZ:FO,元大得寶貨幣市場基金
F00000YRFE:FO,元大新興亞洲美元債券基金-新台幣避險(A)不配息
F00000ZLJ0:FO,元大亞太優質高股息100指數基金-澳幣(B)配息
F0HKG070M5:FO,元大全球地產建設入息基金-配息型
F0HKG070M4:FO,元大全球地產建設入息基金-不配息型
F0HKG05XIH:FO,元大台灣加權股價指數基金
F00000YEY3:FO,元大澳幣貨幣市場基金-新台幣
F00000GUP9:FO,元大全球靈活配置債券組合基金(A)-不配息型
F00000GUPA:FO,元大全球靈活配置債券組合基金(B)-配息型
F00000ZLIY:FO,元大亞太優質高股息100指數基金-新台幣(I)
F00000ZLIW:FO,元大亞太優質高股息100指數基金-新台幣(A)不配息
F00000ZLIZ:FO,元大亞太優質高股息100指數基金-美元(B)配息
F00000ZLIX:FO,元大亞太優質高股息100指數基金-新台幣(B)配息
F0HKG05WZ6:FO,元大卓越基金
F0HKG05WZ5:FO,元大巴菲特基金
F00000TPLT:FO,元大中國機會債券基金-新台幣
F00000ZTMQ:FO,元大新興雙印四年到期債券基金-新台幣(A)不配息
F00000ZTMR:FO,元大新興雙印四年到期債券基金-新台幣(B)配息
F00000ZTMS:FO,元大新興雙印四年到期債券基金-美元(A)不配息
F00000ZTMT:FO,元大新興雙印四年到期債券基金-美元(B)配息
F00000PN4W:FO,元大亞太政府公債指數基金(A)-不配息型
F00000PN4X:FO,元大亞太政府公債指數基金(B)-配息型
F00000WKG2:FO,元大大中華價值指數基金-人民幣
F00000TPLV:FO,元大人民幣貨幣市場基金-新台幣
F00001027Y:FO,元大實質多重資產基金人民幣
F0HKG06GXO:FO,元大亞太成長基金
F0HKG06058:FO,元大全球ETF穩健組合基金
F0000024NK:FO,元大全球農業商機基金
F00000WBD5:FO,元大新興印尼機會債券基金-人民幣
F00000Q5MK:FO,元大中國平衡基金-人民幣
F00000XKUF:FO,元大新東協平衡基金-美元
F00000XKUE:FO,元大新東協平衡基金-新台幣
F000002X8A:FO,元大大中華價值指數基金-新台幣
F00000WKG3:FO,元大大中華價值指數基金-美元
F0HKG06WZ5:FO,元大全球新興市場精選組合基金
F00001027W:FO,元大實質多重資產基金新臺幣
F00001027X:FO,元大實質多重資產基金美元
F0HKG06YK7:FO,元大全球ETF成長組合基金
F00000O46V:FO,元大中國平衡基金-新台幣
F00000W1CV:FO,元大全球股票入息基金-新台幣不配息
F00000W1CX:FO,元大全球股票入息基金-美元配息
F00000WBD2:FO,元大新興印尼機會債券基金-新台幣不配息
F00000WBD3:FO,元大新興印尼機會債券基金-新台幣配息
F00000W1CW:FO,元大全球股票入息基金-新台幣配息
F0HKG06WZ8:FO,元大泛歐成長基金
F00000WBD4:FO,元大新興印尼機會債券基金-美金
F000005H8I:FO,元大印度基金
F00000LZBY:FO,元大商品指數期貨基金
F00000GUPB:FO,元大新興亞洲基金
F00000JVMY:FO,元大印度指數基金
F00000XWUK:FO,元大大中華豐益平衡基金-人民幣
F000000LFH:FO,元大全球公用能源效率基金-不配息型
F000000LFI:FO,元大全球公用能源效率基金-配息型
F00000JVN3:FO,元大巴西指數基金
F00000XWUJ:FO,元大大中華豐益平衡基金-新台幣
F00000JVMZ:FO,元大印尼指數基金
F00000WKGI:FO,元大新中國基金-人民幣
F00000JXV7:FO,元大華夏中小基金
F000002PDQ:FO,元大新中國基金-新台幣
F00000WKGJ:FO,元大新中國基金-美元
F00000V87J:FO,元大大中華TMT基金-人民幣
F00000V86R:FO,元大大中華TMT基金-新台幣
F00000JZ96:FO,第一金創新趨勢基金
F0HKG05WV2:FO,第一金中概平衡基金
F0HKG05X2J:FO,第一金電子基金
F0HKG05XIC:FO,第一金大中華基金
F0HKG07133:FO,第一金全球不動產證券化基金A
F0HKG07134:FO,第一金全球不動產證券化基金B
F0HKG05X3A:FO,第一金小型精選基金
F00000WOCF:FO,第一金中國高收益債券基金(累積型)-人民幣
F00000WOCG:FO,第一金中國高收益債券基金(配息型)-人民幣
F00000V983:FO,第一金人民幣貨幣市場基金-人民幣
F0HKG05WYC:FO,第一金台灣貨幣市場基金
F0HKG05X0U:FO,第一金全家福貨幣市場基金
F000010MYD:FO,第一金全球AI精準醫療基金-新臺幣
F000010MYG:FO,第一金全球AI精準醫療基金-美元-N
F000010MYE:FO,第一金全球AI精準醫療基金-美元
F000010MYF:FO,第一金全球AI精準醫療基金-新臺幣-N
F00000Z3SR:FO,第一金全球大四喜收益組合基金-累積型-新臺幣-N
F0000106YD:FO,第一金全球高收益債券基金-累積型-人民幣-N
F00000XPC4:FO,第一金全球高收益債券基金-累積型-人民幣
F00000WOCD:FO,第一金中國高收益債券基金(累積型)-新臺幣
F00000U4H3:FO,第一金全球高收益債券基金-累積型-美元
F000002X89:FO,第一金全球高收益債券基金-累積型-新臺幣
F00000VAJP:FO,第一金人民幣貨幣市場基金-新臺幣
F00000WOCE:FO,第一金中國高收益債券基金(配息型)-新臺幣
F00000YRIL:FO,第一金全球大四喜收益組合基金-累積型-美元
F00000YRIN:FO,第一金全球大四喜收益組合基金-累積型-新臺幣
F00000XPC5:FO,第一金全球高收益債券基金-配息型-人民幣
F00000ZJY8:FO,第一金全球水電瓦斯及基礎建設收益基金-累積型-美元-N
F00000ZJY6:FO,第一金全球水電瓦斯及基礎建設收益基金-累積型-美元
F00000ZJY2:FO,第一金全球水電瓦斯及基礎建設收益基金-累積型-新臺幣
F00000ZJY4:FO,第一金全球水電瓦斯及基礎建設收益基金-累積型-新臺幣-N
F0000109DX:FO,第一金全球高收益債券基金-配息型-人民幣-N
F00000U4H5:FO,第一金全球高收益債券基金-配息型-美元
F0000109E1:FO,第一金全球高收益債券基金-配息型-美元-N
F0000109DY:FO,第一金全球高收益債券基金-配息型-新臺幣-N
F000003Z5Y:FO,第一金全球高收益債券基金-配息型-新臺幣
F00000YRIM:FO,第一金全球大四喜收益組合基金-配息型-美元
F00000Z3SU:FO,第一金全球大四喜收益組合基金-配息型-美元-N
F00000Z3SS:FO,第一金全球大四喜收益組合基金-配息型-新臺幣-N級別
F00000YRIK:FO,第一金全球大四喜收益組合基金-配息型-新臺幣
F0HKG05X0T:FO,第一金亞洲科技基金
F00000TI8M:FO,第一金全球多重資產入息平衡基金(累積型)
F00000ZJY5:FO,第一金全球水電瓦斯及基礎建設收益基金-配息型-新臺幣-N
F00000ZJY3:FO,第一金全球水電瓦斯及基礎建設收益基金-配息型-新臺幣
F00000ZJY9:FO,第一金全球水電瓦斯及基礎建設收益基金-配息型-美元-N
F00000ZJY7:FO,第一金全球水電瓦斯及基礎建設收益基金-配息型-美元
F0HKG05WXC:FO,第一金店頭市場基金
F00000TI8N:FO,第一金全球多重資產入息平衡基金(配息型)
F000011SE8:FO,第一金全球 AI 人工智慧基金美元
F000011SE9:FO,第一金全球 AI 人工智慧基金美元 N
F000011SE7:FO,第一金全球 AI 人工智慧基金新臺幣 N
F000011SE6:FO,第一金全球 AI 人工智慧基金新臺幣
F0000024M3:FO,第一金全球大趨勢基金
F00000H0A6:FO,第一金亞洲新興市場基金
F00000Y7UM:FO,第一金全球FinTech金融科技基金-新臺幣
F0000101QF:FO,第一金全球FinTech金融科技基金-新臺幣-N
F00000Y7UN:FO,第一金全球FinTech金融科技基金-美元
F0000109DS:FO,第一金全球FinTech金融科技基金-美元-N
F0000101QE:FO,第一金全球 AI 機器人及自動化產業基金-新臺幣-N
F00000XAS6:FO,第一金全球 AI 機器人及自動化產業基金-新臺幣
F0000109DR:FO,第一金全球 AI 機器人及自動化產業基金-美元-N
F00000XAS7:FO,第一金全球 AI 機器人及自動化產業基金-美元
F00000U4H9:FO,第一金中國世紀基金-人民幣
F0000109DW:FO,第一金中國世紀基金-美元N 類型
F0000109DV:FO,第一金中國世紀基金-美元
F0000109DT:FO,第一金中國世紀基金-新臺幣N 類型
F000005GX6:FO,第一金中國世紀基金-新臺幣
F0HKG05WZ1:FO,保德信中小型股基金
F0HKG05X34:FO,保德信台商全方位基金
F0HKG05X3C:FO,保德信科技島基金
F0HKG05WYF:FO,保德信店頭市場基金
F0HKG05X1J:FO,保德信金滿意基金
F0HKG05X40:FO,保德信第一基金
F0HKG05X2E:FO,保德信高成長基金
F000010N1X:FO,保德信新興市場企業債券基金-美元累積型(C)
F00001186J:FO,保德信印度機會債券基金累積型新臺幣
F00000PZ8B:FO,保德信新興市場企業債券基金-新台幣月配息型(B)
F00000PZ8H:FO,保德信新興市場企業債券基金-新台幣累積型(A)
F00001186K:FO,保德信印度機會債券基金月配息型新臺幣
F00001186L:FO,保德信印度機會債券基金累積型美元
F00001186M:FO,保德信印度機會債券基金月配息型美元
F0HKG05X3R:FO,保德信金平衡基金
F00000MO9K:FO,保德信亞洲新興市場債券基金-月配息型(B)
F00000MO9J:FO,保德信亞洲新興市場債券基金-累積型(A)
F0HKG05WXF:FO,保德信瑞騰基金
F0HKG05WWQ:FO,保德信貨幣市場基金
F000010N1Y:FO,保德信新興市場企業債券基金-美元月配息型(D)
F000010Y7M:FO,保德信全球中小基金美元
F00000VHLP:FO,保德信人民幣貨幣市場基金-人民幣
F00000PNQS:FO,保德信好時債組合基金-月配息型(B)
F00000O7N9:FO,保德信好時債組合基金-累積型(A)
F00000UQ56:FO,保德信全球醫療生化基金-美元
F0HKG05WZX:FO,保德信全球醫療生化基金-新臺幣
F0HKG05WY4:FO,保德信新世紀基金
F00000VHLO:FO,保德信人民幣貨幣市場基金-新臺幣
F00000XE4S:FO,保德信多元收益組合基金-新臺幣配息型
F00000XE4R:FO,保德信多元收益組合基金-新臺幣累積型
F00000XE4T:FO,保德信多元收益組合基金-美元累積型
F00000XE4U:FO,保德信多元收益組合基金-美元月配型
F00000YDAY:FO,保德信策略報酬ETF組合基金-新臺幣
F00000YDAZ:FO,保德信策略報酬ETF組合基金-美元
F0000020XH:FO,保德信全球消費商機基金
F000000QUG:FO,保德信全球基礎建設基金
F0HKG05WT3:FO,保德信全球中小基金-新台幣
F0HKG05X0P:FO,保德信亞太基金
F00000YRFJ:FO,保德信策略成長ETF組合基金-新臺幣
F00000YRFK:FO,保德信策略成長ETF組合基金-美元
F000010N20:FO,保德信大中華基金人民幣
F00000WHOM:FO,保德信中國好時平衡基金-美元配息型
F00000WHOL:FO,保德信中國好時平衡基金-新臺幣配息型
F00000WHOK:FO,保德信中國好時平衡基金-新臺幣累積型
F00000WHON:FO,保德信中國好時平衡基金-人民幣配息型
F0HKG06ZDP:FO,保德信歐洲組合基金
F0HKG05WVY:FO,保德信大中華基金-新台幣
F000010N1Z:FO,保德信大中華基金美元
F0HKG06YRN:FO,保德信新興趨勢組合基金
F00000HL6Z:FO,保德信拉丁美洲基金
F000000JJV:FO,保德信全球資源基金
F00000W9JP:FO,保德信中國品牌基金-美元
F00000M90C:FO,保德信中國品牌基金-新臺幣
F00000W9JQ:FO,保德信中國品牌基金-人民幣
F00000XOZM:FO,保德信中國中小基金-人民幣
F00000XOZN:FO,保德信中國中小基金-美元
F00000UJJP:FO,保德信中國中小基金-新臺幣
F0HKG05X1G:FO,富邦科技基金
F0HKG05X32:FO,富邦精銳中小基金
F0HKG05WWP:FO,富邦精準基金
F000010Y6H:FO,富邦基金I類型
F0HKG05X2B:FO,富邦基金A類型
F000010AP0:FO,富邦新興雙印主權債券基金B 類型新臺幣
F000010AOZ:FO,富邦新興雙印主權債券基金A 類型新臺幣
F000010AP1:FO,富邦新興雙印主權債券基金A 類型美元
F000010AP2:FO,富邦新興雙印主權債券基金B 類型美元
F00000ZWUJ:FO,富邦全球投資等級債券基金-A類型(人民幣)
F00000ZWUL:FO,富邦全球投資等級債券基金-B類型(人民幣)
F000011F7N:FO,富邦六年到期新興市場債券證券人民幣計價
F00000PZ42:FO,富邦中國債券傘型之富邦中國優質債券基金-B類型(人民幣)
F00000PZ41:FO,富邦中國債券傘型之富邦中國優質債券基金-A類型(人民幣)
F000011F7O:FO,富邦六年到期新興市場債券證券美元計價
F00000PZ40:FO,富邦中國債券傘型之富邦中國高收益債券基金-B類型(人民幣)
F00000PZ3Z:FO,富邦中國債券傘型之富邦中國高收益債券基金-A類型(人民幣)
F0HKG05X29:FO,富邦高成長基金
F00000QTJD:FO,富邦中國債券傘型之富邦中國優質債券基金-B類型(美元)
F00000QTJC:FO,富邦中國債券傘型之富邦中國優質債券基金-A類型(美元)
F0HKG05WX3:FO,富邦台灣心基金
F00000TXLL:FO,富邦中國貨幣市場基金-人民幣
F00000QTJB:FO,富邦中國債券傘型之富邦中國高收益債券基金-B類型(美元)
F00000QTJA:FO,富邦中國債券傘型之富邦中國高收益債券基金-A類型(美元)
F00000XOH4:FO,富邦全球不動產基金-(美元)
F0HKG05WX2:FO,富邦吉祥貨幣市場基金
F0HKG0605F:FO,富邦全球不動產基金-(新台幣)
F0HKG05WVV:FO,富邦長紅基金
F00000Y73A:FO,富邦全球投資等級債券基金-B類型(美元)
F00000Y739:FO,富邦全球投資等級債券基金-A類型(美元)
F00000LOTE:FO,富邦全球投資等級債券基金-B類型(新台幣)
F00000LOTD:FO,富邦全球投資等級債券基金-A類型(新台幣)
F00000YI5X:FO,富邦策略高收益債券基金-A類型(美元)
F00000YI5Y:FO,富邦策略高收益債券基金-C類型(美元)
F00000QB20:FO,富邦策略高收益債券基金-C類型(新台幣)
F00000NYMS:FO,富邦策略高收益債券基金-A類型(新台幣)
F00000O29I:FO,富邦策略高收益債券基金-B類型(新台幣)
F000011N7T:FO,富邦 AI 智能新趨勢多重資產型基金A類型人民幣
F000011N7W:FO,富邦 AI 智能新趨勢多重資產型基金N類型人民幣
F00000TVQU:FO,富邦中國貨幣市場基金-新台幣
F00000YSA8:FO,富邦歐亞絲路多重資產型基金-A類型(人民幣)
F00000YSAC:FO,富邦歐亞絲路多重資產型基金-B類型(人民幣)
F000011N7S:FO,富邦 AI 智能新趨勢多重資產型基金A類型新臺幣
F000011N7V:FO,富邦 AI 智能新趨勢多重資產型基金N類型新臺幣
F000011N7U:FO,富邦 AI 智能新趨勢多重資產型基金A類型美元
F000011N7X:FO,富邦 AI 智能新趨勢多重資產型基金N類型美元
F00000YSAH:FO,富邦歐亞絲路多重資產型基金-B類型(新台幣)
F00000YSA9:FO,富邦歐亞絲路多重資產型基金-A類型(新台幣)
F00000YSAD:FO,富邦歐亞絲路多重資產型基金-B類型(美元)
F00000YSAA:FO,富邦歐亞絲路多重資產型-A類型(美元)
F00000VHGR:FO,富邦中國多重資產型基金-B類型(人民幣)
F00000VHGQ:FO,富邦中國多重資產型基金-A類型(人民幣)
F00000VHGT:FO,富邦中國多重資產型基金-B類型(美元)
F00000VHGS:FO,富邦中國多重資產型基金-A類型(美元)
F00000VHGP:FO,富邦中國多重資產型基金-B類型(新台幣)
F00000VHGO:FO,富邦中國多重資產型基金-A類型(新台幣)
F0HKG0717F:FO,富邦大中華成長基金-(新臺幣)
F00000ZCK3:FO,富邦大中華成長基金-(美元)
F000010PQT:FO,統一大滿貫基金I 類型
F0HKG05X1H:FO,統一大滿貫基金-A類型
F0HKG05X2C:FO,統一奔騰基金
F000010PQS:FO,統一全天候基金I 類型
F0HKG05X1I:FO,統一全天候基金-A類型
F0HKG05X2D:FO,統一統信基金
F0HKG05X0O:FO,統一黑馬基金
F0HKG05X33:FO,統一經建基金
F00000WFQH:FO,統一中國高收益債券基金-累積型(人民幣)
F00000WFQI:FO,統一中國高收益債券基金-月配型(人民幣)
F0HKG05WWR:FO,統一龍馬基金
F00000QDDI:FO,統一新興市場企業債券基金-月配型
F00000QDDH:FO,統一新興市場企業債券基金-累積型
F0HKG05WVX:FO,統一強棒貨幣市場基金
F000000JJU:FO,統一台灣動力基金
F0HKG06YIU:FO,統一全球債券組合基金
F00000WFQG:FO,統一中國高收益債券基金-月配型(美元)
F00000WFQD:FO,統一中國高收益債券基金-累積型(新台幣)
F00000WFQE:FO,統一中國高收益債券基金-月配型(新台幣)
F00000WFQF:FO,統一中國高收益債券基金-累積型(美元)
F0HKG05WY3:FO,統一中小基金
F000010GNK:FO,統一大東協高股息基金人民幣
F000010GNI:FO,統一大東協高股息基金新臺幣
F000010GNJ:FO,統一大東協高股息基金美元
F00000ZG01:FO,統一全球動態多重資產基金-月配型(人民幣)
F00000ZG00:FO,統一全球動態多重資產基金-累積型(人民幣)
F00000MMGD:FO,統一新亞洲科技能源基金
F0HKG05X0N:FO,統一亞太基金
F00000ZFZW:FO,統一全球動態多重資產基金-累積型(新台幣)
F00000ZFZX:FO,統一全球動態多重資產基金-月配型(新台幣)
F00000ZFZZ:FO,統一全球動態多重資產基金-月配型(美元)
F00000ZFZY:FO,統一全球動態多重資產基金-累積型(美元)
F00000OLJJ:FO,統一亞洲大金磚基金
F000010E13:FO,統一強漢基金人民幣
F00000GVXG:FO,統一大龍印基金
F0HKG070JT:FO,統一強漢基金(新台幣)
F000010E12:FO,統一強漢基金美元
F00000X5LI:FO,統一全球新科技基金(人民幣)
F00000X5LG:FO,統一全球新科技基金(新台幣)
F00000X5LH:FO,統一全球新科技基金(美元)
F000010E0Y:FO,統一大中華中小基金人民幣
F00000JQCV:FO,統一大中華中小基金新臺幣
